timestamp,energy_consumption_kwh,water_usage_liters,occupancy_rate_percent,building_size_m2,indoor_temperature_degc,hvac_consumption_kwh,lighting_consumption_kwh,carbon_emission_rate_g_co2_per_kwh,total_energy_load,energy_per_occupant,water_per_occupant,comfort_deviation,energy_consumption_kwh_norm,water_usage_liters_norm,carbon_emission_rate_g_co2_per_kwh_norm,sustainability_score,day_of_week,is_weekend,month
2020-01-12,65257.0013141919,39023.84510404127,58.28085530412877,966.1217673832172,9.537767043921871,16.0,12.763341504900916,0.4248443386539683,28.763341504900914,1100.8107251388951,658.2874842786446,12.462232956078129,0.4833840869535201,0.3774082634443345,0.0005087881962597,0.6932712497264137,6,1,1
2020-01-12,59504.30316216872,33518.45736752175,43.04547337359539,1071.1184930849254,10.655012595549904,16.0,12.747414377713325,0.4406939153236809,28.747414377713323,1350.9743136928269,760.9966427927089,11.344987404450096,0.4015420305217524,0.2719985171255276,0.0005446533533437,0.7576202366476377,6,1,1
2020-01-12,54942.24229622728,28323.962734510755,22.091991104443508,1070.0799296473217,8.508096543692913,15.761770865629115,12.199263929494617,0.39564799696925,27.96103479512373,2379.276955708464,1226.5708316967296,13.491903456307089,0.3366388437094516,0.1725413330496516,0.0004427213603675,0.8134492461932137,6,1,1
2020-01-13,67780.263101976,40114.384193466,56.0113617959732,1155.495927800268,8.45293474346031,16.0,13.400806166383092,0.5237776104895758,29.40080616638309,1188.8904416025268,703.6208736255682,13.54706525653969,0.5192818393073998,0.3982884365163362,0.0007326589916226,0.6725809356246524,0,0,1
2020-01-13,64127.70980154619,40589.62229981516,68.06024274403859,1024.8871544545698,8.605929002870083,16.0,13.54552043133101,0.3970826524674731,29.54552043133101,928.576374097408,587.7422477394772,13.394070997129916,0.467317966801994,0.4073876554321985,0.0004459677653584,0.6907227263199354,0,0,1
2020-01-13,69204.38737331939,43360.73847177684,80.69318088401042,1038.9468251756057,8.226507461325365,16.0,12.083191286854593,0.4516847862022956,28.083191286854596,847.1256306150833,530.7754943872397,13.773492538674637,0.5395424641309263,0.4604452540403376,0.0005695240056498,0.6458785809338332,0,0,1
2020-01-13,65659.43125364481,48533.47031232135,81.97336351873828,1042.4551055371571,6.7621874919363885,16.0,11.68071527388818,0.5017202960834357,27.68071527388818,791.3314402255927,584.9283222242858,15.237812508063612,0.4891093471608464,0.5594857534896498,0.000682746677716,0.6363057110854516,0,0,1
2020-01-13,67665.41529546333,42862.30697831432,69.41321755498792,1002.488684359048,7.405674186895124,16.0,13.55760579968886,0.4278180841991028,29.55760579968886,960.9760446271504,608.7252999742808,14.594325813104875,0.5176479311110573,0.4509019593992224,0.0005155173255814,0.6575155845381359,0,0,1
2020-01-13,59470.2330012937,34463.83851452809,35.26630974769719,1054.8576355876849,6.477553988566049,16.0,12.618696063482084,0.4337497621003806,28.618696063482084,1639.8203571034655,950.2990173053504,15.522446011433953,0.4010573237015289,0.2900994015045671,0.0005289398014073,0.7523885681275961,0,0,1
2020-01-13,58045.12036747506,24027.026365433176,23.41784661600252,931.7022144399732,9.90503950723764,16.0,11.82593072286624,0.4055594104980373,27.82593072286624,2377.1596767027977,983.9944833500094,12.09496049276236,0.3807826377165548,0.0902693852251613,0.0004651493665245,0.8204665845358723,0,0,1
2020-01-13,65410.949886798,31252.86532117301,40.88616680614281,932.3664857078232,5.0,16.0,12.446667654137876,0.3259613523295668,28.44666765413788,1561.6360931171473,746.1381096488789,17.0,0.4855742710086991,0.2286200133221779,0.0002850311892834,0.737098778243082,0,0,1
2020-01-13,66596.00511914106,42875.92674532281,61.3272667483384,1061.790581000347,7.267870175493092,16.0,13.072524709117957,0.5144158616171539,29.07252470911796,1068.4890994504658,687.9160435262605,14.732129824506908,0.5024337262829294,0.4511627323463779,0.0007114747921398,0.663464247345273,0,0,1
2020-01-13,62347.92897476959,43436.50144322087,76.69683150196391,933.697615695898,6.80529937602037,16.0,11.635888439358263,0.4626126296744233,27.63588843935826,802.4513711758457,559.0511299308639,15.19470062397963,0.4419975138576655,0.4618958613331352,0.0005942520366177,0.6844539604460079,0,0,1
2020-01-13,69864.15920055448,39772.08426936104,78.65965970796728,962.0752332649964,7.226174666105796,16.0,12.270588768799016,0.4215139465523303,28.270588768799016,877.0331113223035,499.2750962678689,14.773825333894203,0.5489288566878996,0.3917345387907491,0.0005012520305712,0.662757720078444,0,0,1
2020-01-13,60682.04959390368,38515.50367914361,59.42724267263135,967.4988032796552,7.577013557998189,16.0,12.671960334396244,0.4426080808607595,28.67196033439625,1004.2167557214676,637.3864167161149,14.422986442001813,0.4182975054973455,0.3676752267889219,0.000548984815887,0.7222137343196191,0,0,1
2020-01-13,66120.2846980811,31728.217490331543,42.42433658036735,1008.84104360697,6.709592873607522,16.0,13.199009090304257,0.4551231257645097,29.19900909030425,1522.6550341352793,730.6552037153343,15.290407126392475,0.4956657825255395,0.2377214161590239,0.000577304439858,0.7302440708101195,0,0,1
2020-01-13,54978.481760788,28183.276990654263,24.056982772458312,942.5868355623692,9.501704515833332,16.0,11.625515869025008,0.3996602396999698,27.62551586902501,2194.138147439614,1124.7673850672977,12.498295484166668,0.3371544126173375,0.1698476719888303,0.0004518004492791,0.8140483932216321,0,0,1
2020-01-13,66701.52244376192,35396.13803698757,48.79040572325097,1017.0294608200248,8.70885176230938,16.0,13.265811540916474,0.4210117610941833,29.265811540916477,1339.646091950077,710.9027838360913,13.29114823769062,0.5039348922763358,0.3079498165632031,0.0005001156620285,0.7058910634218962,0,0,1
2020-01-13,63560.10832047978,40180.013456668654,59.254351435302965,1025.7127378008918,9.13698124227434,16.0,13.278908636801852,0.3878983102183486,29.27890863680185,1054.863371796912,666.8400289697123,12.86301875772566,0.4592428564421963,0.3995450172180717,0.0004251850098097,0.6963117967547571,0,0,1
2020-01-13,69012.68102131826,43222.93820073501,78.3779139765381,991.2822871048584,8.510965006245106,16.0,11.952817637502914,0.3872380159278731,27.952817637502918,869.4191817854585,544.5209635202874,13.489034993754894,0.5368151105197714,0.4578068401250327,0.0004236908652692,0.6478047964950009,0,0,1
2020-01-13,69087.04052214907,49416.43175609762,87.2435942519365,1069.0727039345245,5.54536294358234,16.0,12.195994196054947,0.4691450013620886,28.195994196054947,782.9128120609497,560.000215029922,16.45463705641766,0.5378730027126882,0.5763915094966889,0.0006090337901996,0.6117506359288581,0,0,1
2020-01-13,62416.10193508181,40609.073960113776,62.99106062014989,965.472947384187,6.369079436817295,16.0,13.070917509219774,0.5188488986970212,29.070917509219772,975.3878327721897,634.6054209222866,15.630920563182706,0.4429673918379713,0.4077600896140738,0.0007215060740183,0.7002685645583838,0,0,1
2020-01-13,64020.466387208326,34770.450394941145,43.132758140203215,1011.9702250267688,9.27442297553004,16.0,12.748096905982957,0.3528160160939399,28.748096905982955,1450.633703513948,787.8603527221342,12.72557702446996,0.4657922442043138,0.2959699926562639,0.0003457991677864,0.7247883647710593,0,0,1
2020-01-13,58003.2888559157,30775.628986940043,24.345780321946517,1044.364541863337,6.824062780716374,16.0,12.17882991072118,0.5047122952138878,28.17882991072118,2288.4791124655794,1214.230873779487,15.175937219283623,0.3801875122920681,0.2194825350312452,0.000689517112097,0.78187337944017,0,0,1
2020-01-13,65499.05102689437,29901.432944868488,42.10309418387825,930.9477698423112,9.035824764790434,16.0,12.6148638552017,0.4478005724273979,28.614863855201698,1519.5904671593817,693.7189431762987,12.964175235209566,0.4868276617288317,0.2027446071253855,0.0005607346265965,0.7442773327828727,0,0,1
2020-01-13,68191.41131994658,40534.19317258374,63.88058484428722,1085.9688953103648,12.492718234277348,16.0,12.961784824427498,0.4435503163698189,28.961784824427497,1051.0295411733002,624.7507366011791,9.507281765722652,0.5251311320684209,0.4063263731901906,0.0005511169500914,0.667884300130547,0,0,1
2020-01-13,70546.07840691783,39840.20207521808,78.6226168336213,904.0163421901171,8.56143580241411,16.0,11.85411068376781,0.5085941845878308,27.85411068376781,886.0055247158014,500.362882552175,13.43856419758589,0.5586303339241889,0.393038766754123,0.000698301231388,0.6584267460346711,0,0,1
2020-01-14,69389.0467561658,42804.16715077179,77.10086007925041,986.0119915752084,10.253178538049204,16.0,12.112361159478764,0.435039453393488,28.11236115947877,888.4543228557974,548.0626859593813,11.746821461950796,0.5421695624476103,0.4497887763201044,0.0005318581746725,0.6480359846725228,1,0,1
2020-01-14,59877.06680683568,38766.28203442224,61.48413631529302,958.7294735010522,14.65582204205124,16.0,12.625471714177898,0.4695894443418378,28.6254717141779,958.2762975981271,620.4179863959193,7.344177957948759,0.4068452365020306,0.3724767928324572,0.0006100394963844,0.7253358557005352,1,0,1
2020-01-14,55684.1460495563,34814.23546684656,48.77744352364007,987.2522103223152,8.593772864922695,16.0,12.976865642833602,0.3805958435724444,28.9768656428336,1118.6622314806314,699.397819623114,13.406227135077303,0.3471937046185955,0.2968083302163025,0.0004086606496445,0.7719574208927776,1,0,1
2020-01-14,59158.7574024736,30610.971804964152,20.87605709454262,1149.2629501301706,9.668516863120107,15.679061292917156,12.11158273437488,0.4116566153025974,27.79064402729204,2704.269656401282,1399.2910912908806,12.331483136879893,0.3966260459146372,0.2163299011728676,0.0004789464043032,0.7763069273609938,1,0,1
2020-01-14,60964.85956551913,35705.68625494441,56.31574217120105,943.4555782337044,9.971487452050468,16.0,13.419283480750718,0.4197191175449062,29.41928348075072,1063.6669308654896,622.9647371274054,12.028512547949532,0.4223209652800005,0.3138766287497136,0.0004971906082612,0.7367594680806073,1,0,1
2020-01-14,62392.35844248753,43020.691259843865,71.7889725448051,1045.9227221971207,6.625229063395345,16.0,13.230113516796036,0.4422593193944166,29.23011351679604,857.1677310609384,591.0330886091649,15.374770936604657,0.442629599690802,0.4539344882120741,0.0005481956222678,0.6866033549733765,1,0,1
2020-01-14,76131.8061254137,44816.19558635952,90.6292571626369,1021.6479912680348,6.455612692124227,16.0,12.788728132277186,0.3919476664870031,28.788728132277186,830.867874332801,489.10355681279,15.544387307875771,0.6380969478623548,0.4883123857608464,0.000434348080956,0.5981372007025172,1,0,1
2020-01-14,67550.72845591875,48469.40088122454,87.85050060776831,1019.4807088685452,7.570161557993067,16.0,11.580438559748558,0.527989257888544,27.58043855974856,760.2740332789156,545.5163510579793,14.429838442006933,0.5160163129475549,0.5582590383513306,0.0007421893026646,0.6258931065247795,1,0,1
2020-01-14,63202.13052739494,37611.62027776155,61.8404091866192,1004.284358070168,7.553484131467649,16.0,12.776441042184416,0.4753174258711116,28.776441042184416,1005.7561900926128,598.5260243303811,14.446515868532352,0.4541500047109325,0.3503688853282753,0.0006230010386137,0.7130424322055602,1,0,1
2020-01-14,62670.90906043416,40270.61942370715,50.32527993033715,988.2689715021291,9.580053852130716,16.0,12.92310820281145,0.3698895686067975,28.92310820281145,1221.0534291385495,784.6156801943547,12.419946147869284,0.4465924628187891,0.4012798181907887,0.0003844339941679,0.7008637392169974,1,0,1
2020-01-14,60261.0992233562,29797.199147502582,27.320886193762774,1049.8429386732903,10.165723858316706,16.0,12.20446708953257,0.4521597734115755,28.20446708953257,2127.797089789787,1052.1280634948823,11.834276141683294,0.4123087602041123,0.200748878819947,0.0005705988287336,0.7746806526237509,1,0,1
2020-01-14,62627.81476256128,38038.472074278594,51.51537051610795,968.7161356251894,7.068428664864234,16.0,12.820603251325023,0.4044079730198224,28.820603251325025,1192.561609050279,724.3302617966128,14.931571335135766,0.4459793720802877,0.3585416683800707,0.0004625438404029,0.7139069875017428,1,0,1
2020-01-14,66156.25185160189,43053.09047343204,66.69577204152381,1002.9011367404198,11.507825276130715,16.0,13.05724936465992,0.4254485356869754,29.05724936465992,977.2582519780173,635.9790157504041,10.492174723869285,0.4961774773390599,0.4545548246985677,0.0005101554013246,0.6650095150344083,1,0,1
2020-01-14,64072.69235367158,40913.32439756239,69.11291120069995,1030.9855722983068,8.645816815227322,16.0,11.43435568825692,0.3433910639460964,27.43435568825692,913.8501205614168,583.5348111626256,13.354183184772678,0.4665352486835226,0.4135854670377389,0.000324471949001,0.6892129188305689,1,0,1
2020-01-14,67436.6221723948,48135.78774785793,82.98100571534502,1063.7437520639362,11.326669995152066,16.0,12.115935625572437,0.5078885330089216,28.115935625572437,802.998506602461,573.1746998960094,10.673330004847934,0.5143929541950879,0.5518714635900608,0.0006967044502719,0.628472367909865,1,0,1
2020-01-14,67726.82269841371,39815.2091693672,63.239019954189295,1004.099777820678,11.04674584830947,16.0,13.312341331543545,0.5153814871914592,29.312341331543543,1054.294146248054,619.7978922742061,10.95325415169053,0.5185215573651701,0.3925602362687884,0.0007136598544685,0.6746092082169548,1,0,1
2020-01-14,60737.36663807287,34462.135027912715,48.08183832685113,956.9456044913214,13.04892644456427,16.0,12.7903603267355,0.4452819972536559,28.790360326735502,1237.4713072807904,702.13619136306,8.95107355543573,0.4190844858900056,0.2900667854381648,0.0005550354778989,0.7451796593691786,1,0,1
2020-01-14,56110.09121286462,25541.50450588445,20.986461328156416,1015.5654336721442,13.75351256152235,14.337932201608782,11.896649130505764,0.401376044489575,26.234581332114544,2552.029195394378,1161.692376261357,8.24648743847765,0.353253509456445,0.1192665720229928,0.0004556830519244,0.8227819196949469,1,0,1
2020-01-14,61016.50495855852,36440.88475304664,55.0795560957185,989.0977052303812,8.771118092432884,16.0,12.876292332626024,0.3623409831846456,28.876292332626026,1088.034735054134,649.80694017706,13.228881907567116,0.4230557101005825,0.32795321897148,0.0003673527050226,0.7322815444568163,1,0,1
2020-01-14,69397.88198138354,40446.56739072866,66.98798061782983,1045.1138586893323,8.765005134365197,16.0,13.404185422700026,0.4932082322800755,29.404185422700024,1020.7375090529453,594.9076148927647,13.234994865634803,0.5422952587698836,0.4046486327878096,0.00066348518501,0.6614882611002006,1,0,1
2020-01-14,62395.44709022711,44692.98353650201,73.03600522893281,1044.5123750418254,11.03963730728067,16.0,11.425904684612746,0.4121366076321891,27.425904684612743,842.7716608599968,603.6655192065424,10.96036269271933,0.4426735410337895,0.4859532874483429,0.0004800325532054,0.6770005875860197,1,0,1
2020-01-14,68667.06949278292,41816.0733094818,80.81170619140492,931.6431096769876,12.509023566408937,16.0,12.255301086102945,0.5003188876413437,28.255301086102943,839.3306128114589,511.1257942921983,9.490976433591063,0.531898190237432,0.4308700868227866,0.0006795755057054,0.6577758252064796,1,0,1
2020-01-14,60671.11035288487,40927.6207570201,68.21210026474941,973.057907190363,8.91352308103075,16.0,13.40480759620844,0.4391457395930116,29.404807596208443,876.5968684782916,591.3362056701674,13.08647691896925,0.418141875920211,0.4138591944654593,0.0005411500695064,0.7084231462714259,1,0,1
2020-01-14,63793.67736170976,36013.103301695955,49.428738224244434,984.8977250255068,10.390900026025998,16.0,13.077666937695012,0.3473645011760113,29.07766693769501,1265.02624511513,714.1384966158457,11.609099973974002,0.4625657790339779,0.3197626361415641,0.0003334632270259,0.7189448585758318,1,0,1
2020-01-15,57880.48888856404,29010.293117323883,23.78394339993491,1030.62343970068,9.136763021920698,16.0,11.939565549709108,0.4572442541914615,27.93956554970911,2335.402722422133,1170.527734395975,12.863236978079302,0.3784404708878047,0.1856822624456541,0.000582104227626,0.792744501642894,2,0,1
2020-01-15,66359.8144287117,38044.64834323431,51.44185798541763,934.3890403284296,12.535737813389288,16.0,13.173716875623466,0.4783482642834755,29.173716875623462,1265.3978516009904,725.4633951721025,9.464262186610712,0.4990735062081147,0.358659923256017,0.0006298593603229,0.692583662731852,2,0,1
2020-01-15,71200.82343365384,40302.03887688124,68.15643192629042,1052.2544237042378,11.703940932270497,16.0,13.192261577766068,0.5288530341233414,29.192261577766068,1029.561841905644,582.7663133320224,10.296059067729503,0.567945211571246,0.4018813955450207,0.0007441438955848,0.65203425353932,2,0,1
2020-01-15,69576.11909445257,42087.30338403049,80.99499534961127,930.034691259903,12.273093845579387,16.0,12.28459507617662,0.477669877822196,28.284595076176625,848.5410456795937,513.2911247153332,9.726906154420613,0.5448309892185429,0.4360632348298848,0.0006283242759794,0.6510601365808235,2,0,1
2020-01-15,68507.45131532104,49082.49217336296,88.26646189966084,974.7126647869032,9.544636004988265,16.0,12.976577490288529,0.5494734886260353,28.976577490288527,767.4489372316136,549.8424730727392,12.455363995011735,0.5296273462713226,0.5699976843227834,0.0007908048162702,0.6169125147497548,2,0,1
2020-01-15,62114.64477532443,42598.776571097646,63.19746778538988,975.7347082316064,14.24984511266168,16.0,13.268191540896472,0.4182476567874866,29.268191540896478,967.5559943107372,663.558517814192,7.75015488733832,0.4386786436317149,0.4458562342475252,0.0004938609186229,0.6906235139974695,2,0,1
2020-01-15,62124.86322378804,33920.87967306234,44.35733544119624,1017.1168917244812,15.023013591480687,15.464068027831468,12.898753067756424,0.4444429788877196,28.36282109558789,1369.676208258092,747.8587386827264,6.976986408519313,0.4388240186911571,0.2797035572008485,0.0005531369082325,0.7403933842908128,2,0,1
2020-01-15,46551.44159486175,24318.888233990263,7.352199611528492,985.16962704651,12.524847526708175,12.750245163758438,11.409984979804609,0.4396792856780355,24.160230143563044,5573.554723309901,2911.674692307766,9.475152473291825,0.2172652269540932,0.0958575630242758,0.0005423574023299,0.884173933090381,2,0,1
2020-01-15,59421.52667034245,31566.680074888118,43.70399650146267,992.4581144216652,12.022695891372235,16.0,12.806667355266946,0.4466915559472074,28.806667355266946,1329.2217994066425,706.1265780533802,9.977304108627765,0.4003643921099601,0.2346285153865793,0.0005582250926764,0.7692982210122392,2,0,1
2020-01-15,68777.19079035868,40435.82054919142,70.05753686919083,959.7842120170004,14.09052766477229,16.0,13.449679617607597,0.4778233509108429,29.4496796176076,967.9084558893449,569.0574473982873,7.90947233522771,0.5334648556894278,0.4044428667465453,0.0006286715620014,0.6650925962316647,2,0,1
2020-01-15,60714.67157424668,42017.93747255259,75.91352651147156,990.1766708285952,12.018123844700398,16.0,11.840651668666986,0.4496265150987238,27.840651668666982,789.388737300859,546.301013337175,9.981876155299602,0.4187616094509327,0.434735109821803,0.000564866454348,0.7019053633367816,2,0,1
2020-01-15,64134.72120353482,40769.52912316246,77.21477596843252,987.925127706461,12.437101803029428,16.0,12.208089018119916,0.4137199433404936,28.208089018119917,819.982163337265,521.2509863816147,9.562898196970572,0.4674177160921627,0.4108322688759103,0.0004836153986705,0.6896381482807606,2,0,1
2020-01-15,65583.52019030154,40752.44147771496,64.47387434210717,982.4039341091744,11.152148404560208,16.0,13.0135472968706,0.4188396588577446,29.0135472968706,1001.674650374613,622.4229417794892,10.847851595439792,0.4880293813142549,0.4105050976650874,0.0004952005283606,0.6814881580162636,2,0,1
2020-01-15,55543.37107749803,32099.79567827613,43.96803523633633,953.6650845576344,12.761456398977606,15.712500302322695,12.930659753425816,0.4310074198140916,28.64316005574851,1235.174514198395,713.8358505007121,9.238543601022394,0.3451909377598265,0.2448358946305442,0.0005227343021107,0.7883160362162729,2,0,1
2020-01-15,47031.34915779059,29185.01691144217,20.919172581612536,1134.6516831990248,13.65677368820631,13.343119664004842,11.80812762913778,0.3397259560223808,25.151247293142625,2145.671739326696,1331.4835130193178,8.34322631179369,0.2240927400287086,0.1890276382293971,0.0003161783728284,0.8535597590078488,2,0,1
2020-01-15,62274.366767603744,38259.09333031919,50.60997572485428,972.5229862702232,12.857086040361906,16.0,13.54605443455017,0.4666225516931948,29.54605443455017,1206.6342968189715,741.3119807358177,9.142913959638094,0.4409509645427157,0.3627658269216229,0.0006033258741147,0.7146088683441925,2,0,1
2020-01-15,68891.86572762953,41362.205065255504,69.3202225847587,1018.436657365876,14.01222249239917,16.0,13.260572456573694,0.3837208415369592,29.26057245657369,979.6878222988056,588.1978689046472,7.98777750760083,0.5350963045225513,0.4221800292327101,0.0004157320399548,0.65918274980918,2,0,1
2020-01-15,65751.20664388165,41430.58246585852,78.23365247802205,1085.2052758127743,15.852947432120484,16.0,12.271923739381169,0.4211271793105553,28.27192373938117,829.8394001478074,522.8912358590385,6.147052567879516,0.490415010428468,0.4234892275664972,0.0005003768357208,0.6766371145079474,2,0,1
2020-01-15,73725.75978980729,51123.52544734889,86.31011857345041,986.3003459085348,13.007418362504012,16.0,12.88078857695278,0.471512917340173,28.88078857695278,844.4125491340942,585.5395260326072,8.992581637495988,0.6038667875493382,0.6090766393275246,0.0006143920202826,0.5755459755759225,2,0,1
2020-01-15,61022.72729237675,37891.89898155736,68.38801139181727,924.1678725289604,16.583523698784727,15.595389286319053,13.37198169623005,0.4107188955352409,28.9673709825491,879.4419391528056,546.0871153604762,5.416476301215273,0.4231442335346358,0.3557352842959088,0.0004768244885285,0.7238786739508145,2,0,1
2020-01-15,61900.02749663872,34789.04276824297,42.993648043674426,973.0438648425512,12.668991844835595,16.0,12.38828708382822,0.3888306538398418,28.38828708382822,1407.021928147169,790.7742211718011,9.331008155164405,0.4356253425598951,0.2963259743685437,0.0004272947601922,0.7367238822374211,2,0,1
2020-01-15,48444.12408213235,23401.480465324705,16.410405546262012,988.4737687409876,16.261220239815298,12.27927613926999,11.4970519334682,0.4086835838415404,23.776328072738192,2782.481083132106,1344.1088665708287,5.738779760184702,0.2441919008099327,0.0782922752018644,0.0004722188908441,0.8786938914482143,2,0,1
2020-01-15,66448.03273146221,33477.023558077824,48.07606088556231,984.6095764430556,12.361164043910716,16.0,13.083487636326264,0.4450334265059176,29.083487636326264,1353.980566745335,682.1456929100525,9.638835956089284,0.500328563769145,0.2712051983709676,0.0005544730004839,0.7183406730809065,2,0,1
2020-01-15,61248.95180030292,37181.89363426991,56.47475385507143,970.76911346714,14.113068554678712,16.0,12.549466813194549,0.4253456798622884,28.54946681319455,1065.667057135182,646.9256697997859,7.886931445321288,0.4263626674685336,0.3421410585802317,0.0005099226543947,0.7266596386421986,2,0,1
2020-01-16,61567.77336130782,37448.80460555196,67.30451856428455,893.9649923682467,13.098551254386075,16.0,10.725072146896672,0.5203736667568492,26.72507214689667,901.3718953800038,548.2624779839002,8.901448745613925,0.4308984542416064,0.3472515102176189,0.0007249563898924,0.723247678321104,3,0,1
2020-01-16,67015.7316628621,44688.49068814606,76.57056567234511,1019.1494492370464,14.73209486575636,16.0,12.150427649026188,0.6,28.150427649026188,863.932486272355,576.1011319281648,7.267905134243639,0.5084050605280692,0.4858672644417692,0.0009051385492837,0.6506062548914564,3,0,1
2020-01-16,62797.53379188045,37859.95174812122,56.48932425058886,1086.2348324880554,14.012147623413254,16.0,12.817347867861752,0.4512094231545336,28.817347867861752,1092.333830854469,658.5562144215572,7.987852376586746,0.4483939180912234,0.35512360171636,0.0005684483321012,0.7139348177489723,3,0,1
2020-01-16,60889.58479010069,31723.026299336325,38.44715586369512,1037.5289583760882,13.892238297247523,14.564618650951669,12.402882377149062,0.4255934147060236,26.967501028100727,1543.5735088353974,804.1904569483137,8.107761702752475,0.4212500517269371,0.237622022228553,0.0005104832402874,0.7600602276685731,3,0,1
2020-01-16,51372.2968993965,25864.36045788869,16.34521862142266,1037.896092496181,16.233308628333727,13.115267592195154,11.60113956120714,0.4393114170252846,24.716407153402294,2961.7555143379877,1491.1521741181311,5.766691371666273,0.2858502111574379,0.1254481827699588,0.0005415249720832,0.8478630032144122,3,0,1
2020-01-16,60125.28203749315,33519.66687817957,42.4388624090099,1037.2502656438642,14.610605407766636,15.057712200283223,12.725080241694908,0.4243939527720411,27.78279244197813,1384.135741663028,771.6515815392777,7.389394592233364,0.4103765264077157,0.2720216752058867,0.0005077690422003,0.7540905561624875,3,0,1
2020-01-16,70308.9883722765,45340.67752479498,74.8004792358927,1049.2724842807609,16.87601603424047,16.0,13.29667549239578,0.5358342526413881,29.296675492395774,927.5533490160852,598.1581908432772,5.123983965759528,0.5552573191263062,0.4983544592214576,0.000759941320589,0.6281627521868636,3,0,1
2020-01-16,64464.56422165151,44287.80520953075,75.47577160106327,988.5225672319826,11.996404567931098,16.0,12.17514487435922,0.4536885021017043,28.17514487435922,842.9410108855343,579.1089685313485,10.003595432068902,0.4721103021081415,0.4781954787881812,0.0005740581069057,0.6675250180882173,3,0,1
2020-01-16,60927.16557879873,45623.381315344326,80.11595987201723,942.6154305092166,15.583376237053832,16.0,12.005712404574949,0.5090443074462514,28.00571240457495,751.1119349993284,562.4464209919697,6.416623762946168,0.4217847032848836,0.5037672904826416,0.0006993197902657,0.6799461356041744,3,0,1
2020-01-16,65874.91189394821,45049.22245371714,69.2432438579122,1076.050311357969,13.652586372768884,16.0,13.620815795023171,0.3985501901662865,29.620815795023173,937.8113577328484,641.3317492119606,8.347413627231115,0.4921749310412491,0.4927740702323495,0.0004492885777177,0.6551630199404801,3,0,1
2020-01-16,57094.63554415235,32769.13071262861,41.91045353941525,969.570513838015,14.62976297377154,14.509675974887324,13.043343061705208,0.3843481119884388,27.55301903659253,1330.5530665554086,763.6631172525044,7.370237026228459,0.3672603512185995,0.2576514199940655,0.000417151456621,0.7756752880773542,3,0,1
2020-01-16,55095.27022292656,25134.54002996183,10.89698349725745,1013.5028679195711,12.000303628739925,13.8372898423679,11.025384828240457,0.3716331648094602,24.86267467060836,4631.028549012225,2112.6817596877363,9.999696371260075,0.3388159299882013,0.1114745645894002,0.0003883794845115,0.8309147447825459,3,0,1
2020-01-16,63911.79163676043,36135.85399655482,52.3515577353268,957.6842011267132,17.04862311653501,14.763718277417995,13.173268333813173,0.4429635197442413,27.93698661123117,1197.9367491727642,677.3158185150313,4.951376883464992,0.464246158380962,0.3221129010501916,0.0005497891194754,0.7175027295967151,3,0,1
2020-01-16,70759.63042422617,39531.32633460472,58.63545176694029,951.9976852360268,15.852812309714668,15.811116173636217,12.577785524704003,0.4680590936700346,28.38890169834022,1186.536335815145,662.8829859308526,6.147187690285332,0.5616684798150036,0.3871248302576771,0.000606576547917,0.6590131860323203,3,0,1
2020-01-16,62320.76989444892,44441.8527555534,78.85585903732814,989.3895515049423,14.33063364526978,16.0,12.088702980678812,0.4605208361147547,28.08870298067881,780.4157471440817,556.5258866576005,7.66936635473022,0.4416111290821219,0.4811449736329435,0.0005895186291477,0.6788352006885238,3,0,1
2020-01-16,60243.74489984533,40943.6919032888,68.95663694152248,956.9807494610249,15.543134086608534,16.0,11.782374272163889,0.3760697559653654,27.782374272163885,861.1583908786773,585.2724443788526,6.456865913391466,0.4120618650104871,0.414166903119656,0.000398418808718,0.710805657417293,3,0,1
2020-01-16,61569.29854992764,40089.06623978174,72.32334421751717,976.443767409106,16.31854130126761,16.0,13.07821326955398,0.5104039588772415,29.07821326955398,839.6957231966861,546.7435598798608,5.6814586987323885,0.4309201526811549,0.3978036824530637,0.0007023964725751,0.7080801152498464,3,0,1
2020-01-16,55268.95101820345,28231.91461990246,38.43629396966932,858.3922200944716,15.738518282130958,14.481514776463529,12.897530283708422,0.4653494776672913,27.379045060171947,1401.4742627872467,715.8866054101279,6.261481717869042,0.3412868389551817,0.1707789197784442,0.0006004451031724,0.8120714549534422,3,0,1
2020-01-16,44341.78563040687,19969.31916558752,10.65129150152294,980.5739612408496,17.156219883883438,11.498602738822632,11.273109652103653,0.3330645166355919,22.77171239092629,3805.739958064817,1713.914647400018,4.843780116116562,0.1858290585060568,0.0125778751913683,0.0003011045588716,0.9218046826725051,3,0,1
2020-01-16,59197.72333444017,31894.92015145358,48.30056790982579,950.885298287266,17.027350571226794,14.573806397574016,12.829257956135702,0.4121202878799363,27.40306435370972,1200.7513471795492,646.9483315038407,4.972649428773206,0.3971804035253877,0.2409132140959758,0.0004799956241132,0.7687098756738182,3,0,1
2020-01-16,59594.90304007749,43649.35806890364,69.96096979602788,1007.8486480484218,15.869763821801625,16.0,13.584250300460669,0.4381287177599882,29.584250300460667,839.826501968317,615.1178344147568,6.130236178198375,0.4028309700983776,0.4659713531948007,0.0005388487053401,0.6989145513906067,3,0,1
